outbreak_id,date_id,state_id,disease_id,source_id,new_outbreak_flag,controlled_flag,containment_rate_pct,response_time_hours,alert_level,predicted_cases,historical_cases,forecast_accuracy_pct,hospital_readiness_score,resource_readiness_score,emergency_alert_flag,state_name_raw
1525,17,9,8,5,Y,YES,48.9,20.7,Moderate,3513,3215,94.1,77.6,30.6,No,Himachal Pradesh
1526,12,19,1,4,YES,yes,68.7,39.2,Low,2621,3332,79.9,75.8,19.7,NO,Odisha
1527,3,11,4,3,1,0,33.2,10.5,Moderate,1859,2360,81.5,55.1,98.2,NO,Karnataka
1528,30,30,2,5,yes,1,88.9,74.0,Moderate,6669,4809,,69.3,75.1,False,Jammu and Kashmir
1529,36,6,10,5,yes,True,83.1,63.8,Moderate,2513,3130,76.8,63.9,66.0,0,Goa
1530,23,6,7,5,Yes,TRUE,59.4,43.1,Low,1608,1230,70.5,68.9,92.7,FALSE,Goa
1531,18,21,7,3,Y,yes,72.5,7.1,Low,1905,1426,63.3,67.5,30.1,False,Rajasthan
1532,21,10,4,3,Yes,no,,62.9,Low,3616,2741,71.7,82.2,69.5,NO,Jharkhand
1533,20,10,12,3,yes,yes,20.5,47.3,Low,992,734,,86.3,91.2,N,Jharkhand
1534,1,5,9,5,TRUE,yes,,42.6,Moderate,5264,4277,,100.0,78.5,False,Chhattisgarh
1535,3,8,11,1,TRUE,1,90.8,5.4,Low,2573,3555,73.2,84.0,16.4,FALSE,Haryana
1536,15,28,8,3,Yes,TRUE,60.6,16.1,Moderate,1873,2466,72.4,76.7,76.4,NO,West Bengal
1537,33,2,1,1,Y,N,73.1,44.0,Low,5103,4661,,86.0,85.3,FALSE,Arunachal Pradesh
1538,3,32,4,2,Yes,Y,85.0,8.7,High,1719,1319,74.4,88.8,69.5,Yes,Puducherry
1539,15,20,1,2,True,FALSE,71.9,76.8,Moderate,3426,4483,76.3,94.3,57.3,FALSE,Punjab
1540,6,25,5,2,Y,yes,65.7,16.3,Low,2221,3041,71.8,82.9,85.1,no,Tripura
1541,12,13,3,4,TRUE,0,100.0,18.4,moderate,1463,1567,88.8,63.1,60.9,no,Madhya Pradesh
1542,6,23,11,5,Yes,yes,56.4,13.5, High ,3177,3451,96.1,59.5,73.2,yes,Tamil Nadu
1543,30,8,12,6,Y,Yes,57.6,51.8,Moderate,989,1331,78.9,77.5,81.8,False,Haryana
1544,27,27,9,5,YES,N,43.4,31.6,High,5323,4547,81.6,79.6,45.8,FALSE,Uttarakhand
1545,16,25,5,5,yes,yes,47.1,45.0,Low,406,307,64.1,62.2,62.8,No,Tripura
1546,27,8,2,4,YES,YES,76.2,8.8,Moderate,2832,2483,85.8,77.6,65.9,NO,Haryana
1547,17,24,2,5,Y,Yes,33.6,75.6,Low,968,721,66.0,83.4,45.2,0,Telangana
1548,9,6,3,5,Y,True,62.8,75.2,low,4318,4636,96.7,84.4,90.1,FALSE,Goa
1549,20,25,10,4,1,True,21.6,35.6,Low,1043,1039,99.0,75.5,65.8,False,Tripura
1550,33,27,12,2,Yes,yes,56.9,5.7,Moderate,3700,3381,95.3,96.2,73.9,NO,Uttarakhand
1551,32,4,5,2,YES,False,60.9,34.3,Low,2797,3397,79.8,81.7,68.6,no,Bihar
1552,6,28,5,1,YES,Y,95.0,61.3,Low,32,45,75.5,74.1,57.3,no,West Bengal
1553,26,1,2,1,True,1,51.8,63.3,Low,3045,3135,98.6,65.8,64.3,No,Andhra Pradesh
1554,33,28,4,1,True,1,47.5,84.5,Moderate,4899,4207,85.4,68.3,78.7,no,West Bengal
1555,23,15,7,2,YES,Yes,77.7,63.3,Moderate,5178,3748,63.4,72.6,67.4,N,Manipur
1556,13,23,7,3,Y,Y,67.9,26.1,Moderate,900,861,90.5,79.3,76.9,no,Tamil Nadu
1557,26,19,3,1,Yes,False,76.6,5.3,Moderate,5985,4727,70.9,57.9,50.3,no,Odisha
1558,1,3,4,2,Yes,NO,,33.5,Low,4208,4287,99.9,68.0,50.7,False,Assam
1559,9,20,9,6,Y,YES,48.8,89.2,Low,2472,2106,80.3,79.4,45.2,FALSE,Punjab
1560,21,9,11,4,Yes,No,82.2,71.5,Moderate,1607,2041,83.5,61.6,90.9,0,Himachal Pradesh
1561,33,10,1,5,Yes,FALSE,52.7,61.0,Moderate,2263,2058,88.6,83.6,40.8,False,Jharkhand
1562,28,22,9,2,TRUE,Yes,64.6,93.9,Low,2912,2148,65.7,77.5,65.2,0,Sikkim
1563,22,13,11,1,TRUE,NO,87.7,56.5,High,1090,1479,77.5,,60.6,0,Madhya Pradesh
1564,6,30,8,2,TRUE,N,76.3,77.3,Low,642,466,67.0,64.0,35.1,N,Jammu and Kashmir
1565,25,26,4,5,yes,Y,12.3,56.6,Moderate,2151,2317,89.0,42.3,84.3,NO,Uttar Pradesh
1566,33,5,11,3,1,1,81.8,52.7,Low,1993,1871,93.0,53.1,97.8,no,Chhattisgarh
1567,22,1,4,5,Yes,TRUE,57.9,12.5,Moderate,6606,4914,60.7,69.6,71.8,NO,Andhra Pradesh
1568,18,2,4,6,TRUE,YES,76.2,69.8,Low,3849,3295,81.6,77.8,58.8,FALSE,Arunachal Pradesh
1569,7,13,3,2,True,FALSE,74.5,6.6,Moderate,2557,2263,82.0,48.7,74.2,N,Madhya Pradesh
1570,22,27,8,3,Yes,False,43.2,34.2,Moderate,4145,3089,63.4,57.9,80.0,False,Uttarakhand
1571,16,4,6,1,Y,True,59.9,83.3,Low,2305,2840,83.7,69.6,47.4,No,Bihar
1572,9,26,6,5,yes,True,62.6,34.5,Moderate,979,915,97.5,38.2,95.1,0,Uttar Pradesh
1573,5,23,3,5,YES,0,78.0,40.9,Moderate,815,724,89.4,75.0,87.9,0,Tamil Nadu
1574,11,1,12,5,Y,Y,79.7,4.5,Low,3256,4289,77.3,74.8,56.8,N,Andhra Pradesh
1575,27,18,10,1,Y,True,33.9,43.2,Low,24,25,92.7,78.4,63.2,no,Nagaland
1576,29,27,6,2,TRUE,True,64.0,12.8,High,1965,2080,90.4,67.9,41.6,True,Uttarakhand
1577,25,7,10,6,1,TRUE,37.6,38.3,Moderate,779,823,90.8,76.4,49.9,False,Gujarat
1578,2,9,10,3,YES,TRUE,75.7,83.1,High,1075,953,90.3,50.8,100.0,True,Himachal Pradesh
1579,17,21,8,4,True,Y,57.9,88.5,Moderate,978,1361,72.9,74.9,57.3,No,Rajasthan
1580,16,28,6,6,Yes,TRUE,48.8,56.6,Low,2626,2485,93.3,69.6,32.8,0,West Bengal
1581,6,24,10,4,1,YES,43.1,48.9,Low,2274,1968,82.8,65.0,72.6,NO,Telangana
1582,14,24,10,1,Yes,0,35.2,94.8,Low,1135,1543,69.6,74.5,88.9,False,Telangana
1583,19,6,3,4,Yes,1,41.9,80.8,Low,736,708,97.9,86.3,92.4,False,Goa
1584,21,15,7,5,Yes,Y,40.7,92.1,Moderate,251,214,78.1,39.8,99.1,NO,Manipur
1585,1,9,1,6,YES,0,58.2,,High,4295,3361,72.9,97.7,64.8,0,Himachal Pradesh
1586,7,5,3,4,True,Y,59.0,37.3,High,3112,4145,76.9,81.3,79.2,N,Chhattisgarh
1587,15,29,3,4,YES,no,55.5,67.2,Low,2164,1731,70.1,61.4,62.9,False,Delhi (NCT)
1588,17,15,7,4,TRUE,Yes,79.3,,LOW,3674,3227,83.9,,71.1,0,Manipur
1589,1,23,7,3,True,True,84.1,90.8,low,6316,4682,65.4,76.7,64.3,False,Tamil Nadu
1590,13,27,8,4,True,Y,21.5,10.7,Low,2777,2992,94.9,55.2,69.0,NO,Uttarakhand
1591,16,5,7,5,TRUE,yes,85.9,57.9,Moderate,4025,4354,95.6,55.3,71.2,no,CHHATTISGARH
1592,28,32,12,1,True,no,74.3,49.8,Moderate,986,1360,72.6,87.6,48.2,0,Puducherry
1593,33,28,9,3,YES,Yes,67.7,38.2,Moderate,3345,2864,79.4,80.1,50.4,NO,West Bengal
1594,12,28,7,4,True,1,41.4,21.6,Low,25,20,78.0,75.8,82.1,No,West Bengal
1595,3,21,9,1,True,yes,59.3,70.8,Low,3689,4109,87.7,59.2,73.3,N,Rajasthan
1596,8,21,10,1,Yes,No,59.1,30.7,Moderate,108,86,70.6,64.4,73.4,No,Rajasthan
1597,4,3,8,3,yes,Y,64.1,35.9,Moderate,5374,4264,76.3,75.1,69.0,N,Assam
1598,15,20,12,4,True,1,70.8,,Low,2513,2123,85.8,63.7,100.0,NO,Punjab
1599,3,18,2,3,1,Y,14.3,86.2,MODERATE,3073,3559,87.6,68.7,53.0,N,Nagaland
1600,5,15,3,2,TRUE,1,86.4,37.9, High ,3179,2613,76.9,63.2,63.4,TRUE,Manipur
1601,17,12,6,5,TRUE,Yes,45.8,74.7,Low,5049,4646,87.1,51.1,55.0,NO,Kerala
1602,23,20,12,6,1,yes,74.7,14.9,Low,104,148,67.5,54.1,84.7,No,Punjab
1603,12,21,10,5,Yes,TRUE,75.5,53.8,Moderate,1888,2110,,58.6,100.0,FALSE,Rajasthan
1604,15,9,4,6,Y,Y,38.3,67.9,Moderate,4448,4541,100.0,74.4,69.9,N,Himachal Pradesh
1605,28,3,11,6,1,1,100.0,90.3,Low,5319,3905,66.1,71.8,71.4,no,Assam
1606,5,13,5,5,True,Y,50.1,60.4,Low,1221,1127,88.9,42.4,29.4,0,Madhya Pradesh
1607,14,30,5,2,Yes,1,74.7,43.6,Moderate,4369,3244,,54.0,44.6,No,Jammu and Kashmir
1608,33,13,7,5,TRUE,YES,66.2,2.7,Moderate,5127,4245,76.0,46.2,88.3,FALSE,Madhya Pradesh
1609,29,1,3,5,YES,Yes,53.8,38.9,Low,4629,3321,64.0,63.6,32.8,N,Andhra Pradesh
1610,8,23,5,1,YES,YES,48.4,86.4,Moderate,6086,4571,,,69.3,False,Tamil Nadu
1611,7,5,8,4,True,Y,53.7,17.8,Low,5529,4878,87.3,65.7,100.0,N,Chhattisgarh
1612,29,32,2,6,1,1,68.2,59.1,High,3078,2879,90.3,51.9,40.6,0,Puducherry
1613,9,3,4,4,yes,True,76.5,46.8,Low,394,287,59.6,44.6,73.6,N,Assam
1614,18,3,6,2,YES,TRUE,100.0,91.0,Moderate,2834,2034,59.0,58.0,59.1,False,Assam
1615,1,14,7,5,Y,Yes,69.6,37.6,Low,518,471,89.9,63.3,44.1,0,Maharashtra
1616,11,18,10,3,True,Y,27.4,64.8,High,2028,1847,90.4,97.9,100.0,Yes,Nagaland
1617,13,26,5,3,TRUE,yes,75.4,28.3,Low,2666,2298,80.7,79.7,67.6,No,Uttar Pradesh
1618,20,21,4,3,Y,TRUE,,72.5,moderate,5779,4566,70.3,66.3,61.3,no,Rajasthan
1619,20,10,6,5,1,Yes,68.3,10.8,Low,2589,2230,85.0,76.4,92.2,FALSE,Jharkhand
1620,8,24,2,1,yes,FALSE,97.4,53.7,Low,1240,1513,80.6,33.4,79.1,N,TELANGANA
1621,31,16,4,3,Y,Y,75.6,73.6,Low,2276,2554,86.1,88.7,81.4,no,Meghalaya
1622,27,32,1,4,True,True,76.5,93.0,Low,660,852,75.8,73.2,79.4,False,Puducherry
1623,35,1,10,2,Yes,True,42.9,41.4,Moderate,5856,4414,64.5,66.7,75.9,0,Andhra Pradesh
1624,15,17,7,4,yes,1,69.6,48.9,Low,2023,1581,72.1,71.9,65.3,N,Mizoram
1625,4,16,11,3,Y,YES,61.6,36.0,Moderate,1210,1710,68.2,99.9,60.1,FALSE,Meghalaya
1626,16,14,9,5,yes,YES,54.9,6.0,Low,264,373,74.5,81.5,58.9,no,Maharashtra
1627,21,29,1,3,TRUE,Y,30.9,19.5,Low,274,372,77.8,65.6,70.4,False,Delhi (NCT)
1628,34,9,7,6,YES,True,25.0,,Moderate,4357,4300,100.0,88.9,45.7,NO,Himachal Pradesh
1629,18,10,8,5,TRUE,TRUE,50.5,91.2,Low,3440,3308,96.0,84.7,63.1,N,Jharkhand
1630,11,25,10,4,TRUE,False,91.6,56.9,High,1416,1299,93.3,88.8,48.3,YES,Tripura
1631,14,31,1,6,yes,Y,39.6,32.0,Moderate,4707,4054,86.0,39.9,60.5,0,Ladakh
1632,29,12,7,2,Yes,True,,7.5,Moderate,3391,2725,75.1,,80.2,0,Kerala
1633,10,12,12,6,YES,TRUE,57.8,34.5,Low,5141,4109,71.2,60.0,77.5,NO,Kerala
1634,9,1,7,5,yes,True,69.4,60.7,Low,1842,1851,96.3,80.6,79.2,FALSE,Andhra Pradesh
1635,7,24,5,5,1,YES,94.2,46.3,Low,2962,3264,94.2,,98.4,no,Telangana
1636,35,16,2,2,yes,Y,91.0,11.7,Low,4030,3769,91.0,82.3,65.3,NO,Meghalaya
1637,2,13,3,2,yes,TRUE,54.1,44.5,Low,2341,2606,89.0,74.0,67.9,no,Madhya Pradesh
1638,1,20,8,4,yes,Y,37.0,43.7,Moderate,6683,4811,57.9,85.1,68.7,No,Punjab
1639,28,28,11,6,True,yes,52.2,21.7,Low,702,576,77.2,39.4,65.5,No,West Bengal
1640,34,27,3,5,yes,N,56.3,54.9,Low,2108,1555,68.0,84.9,55.1,no,Uttarakhand
1641,14,20,8,5,True,True,,,Moderate,5052,4012,77.3,100.0,61.2,0,Punjab
1642,12,14,1,2,1,1,50.3,90.5,High,2612,2048,71.1,43.8,44.3,True,Maharashtra
1643,19,26,8,4,YES,No,42.6,80.5,Moderate,5202,4125,78.2,63.7,76.8,N,Uttar Pradesh
1644,13,16,1,1,Yes,N,74.5,,Low,1929,1455,64.4,83.5,28.7,NO,Meghalaya
1645,26,10,9,2,TRUE,N,55.7,11.0,Low,1740,1394,70.9,43.1,81.0,no,Jharkhand
1646,4,19,11,6,Yes,Y,77.6,3.3,Moderate,3891,3325,81.3,72.1,54.5,False,Odisha
1647,16,17,11,2,Yes,No,,85.3,High,4380,4950,88.9,59.6,52.4,FALSE,Mizoram
1648,7,25,7,2,True,YES,50.7,40.3,Low,3332,4756,67.7,72.5,87.4,0,Tripura
1649,18,24,6,1,1,TRUE,62.3,18.9,Low,3186,3741,,79.8,58.7,no,Telangana
1650,30,25,3,1,True,True,69.5,65.9,Moderate,5175,4054,69.8,48.8,48.8,No,Tripura
1651,1,20,9,6,True,Y,51.8,60.1,Low,3913,3216,,81.3,72.5,FALSE,Punjab
1652,3,4,3,5,Yes,FALSE,53.4,37.4,High,1749,1397,70.8,93.2,94.9,Yes,Bihar
1653,29,17,10,6,1,Yes,74.2,91.2, Low ,4994,4815,94.7,84.8,42.4,False,Mizoram
1654,25,9,5,6,Y,1,70.7,93.6,High,1670,1476,82.5,76.5,76.1,1,Himachal Pradesh
1655,19,21,8,2,Yes,N,71.2,72.6,Low,869,744,83.6,49.2,63.6,no,Rajasthan
1656,4,12,11,5,YES,yes,47.1,66.8,High,141,106,71.7,87.8,26.1,no,Kerala
1657,17,1,8,1,TRUE,Y,62.7,64.6,Low,2827,2734,99.4,60.4,83.2,False,Andhra Pradesh
1658,11,24,1,1,yes,TRUE,91.6,5.3,Moderate,5308,4141,73.8,73.7,56.6,FALSE,TELANGANA
1659,2,28,7,3,YES,YES,36.3,30.0,Low,1465,2015,69.9,48.1,63.9,FALSE,West Bengal
1660,13,8,8,5,True,no,27.4,67.3,Low,4246,3333,77.4,69.8,62.0,no,Haryana
1661,17,5,3,5,TRUE,YES,57.7,81.4,Moderate,4677,4775,100.0,84.3,53.0,no,Chhattisgarh
1662,12,11,1,6,1,No,59.7,60.5,Low,1910,1470,66.2,95.4,68.7,no,Karnataka
1663,12,4,9,1,True,Y,38.9,77.1,High,415,399,100.0,75.9,73.5,True,Bihar
1664,26,1,2,5,Y,NO,69.9,47.0,Low,3798,3175,77.0,54.0,63.7,no,Andhra Pradesh
1665,3,21,1,6,YES,yes,65.3,5.1,Low,4775,4326,88.7,60.5,92.4,FALSE,Rajasthan
1666,5,15,10,6,True,YES,84.6,86.3,LOW,3946,3436,89.2,84.1,72.1,no,Manipur
1667,3,11,8,2,True,YES,78.7,45.3,Low,2410,3168,76.1,92.0,55.9,0,Karnataka
1668,15,19,5,6,True,YES,58.8,78.8,High,3727,3652,98.3,94.9,74.1,N,Odisha
1669,26,23,5,3,YES,True,58.6,50.3,Moderate,4143,4858,87.1,69.4,75.8,FALSE,Tamil Nadu
1670,36,23,12,1,1,Y,55.2,31.0,Low,3564,4389,76.9,44.9,78.4,FALSE,Tamil Nadu
1671,17,7,5,2,1,TRUE,100.0,42.3,Moderate,3781,4830,73.7,49.2,88.6,No,Gujarat
1672,33,21,1,3,TRUE,1,66.8,19.3,Low,429,379,87.9,76.6,74.3,False,Rajasthan
1673,32,7,6,1,1,YES,34.0,53.4,Moderate,945,689,66.3,71.9,64.7,NO,Gujarat
1674,30,32,3,4,yes,yes,40.7,76.4,Moderate,3190,2472,66.8,88.0,98.5,no,Puducherry
1675,31,15,10,1,Y,yes,46.6,42.7,Low,6206,4907,69.5,61.7,77.6,False,Manipur
1676,1,2,4,5,TRUE,0,53.5,54.2,LOW,2432,2138,87.6,58.4,62.5,FALSE,Arunachal Pradesh
1677,18,26,6,2,Y,yes,67.7,16.4,Low,5053,4349,88.6,77.4,66.2,False,Uttar Pradesh
1678,18,25,7,2,YES,Y,71.5,72.0,Low,3548,4338,83.0,78.1,80.6,N,Tripura
1679,4,19,8,5,Yes,1,64.0,64.3,Low,470,564,83.8,82.7,56.7,No,Odisha
1680,13,28,9,2,yes,True,95.2,20.9,Moderate,4314,3525,77.6,44.8,58.3,False,West Bengal
1681,9,19,1,3,Yes,Y,82.8,84.9,Moderate,2051,2043,100.0,54.4,41.3,No,Odisha
1682,9,26,10,4,yes,NO,,47.6,Low,1078,1252,88.0,44.2,66.0,FALSE,Uttar Pradesh
1683,28,27,9,1,YES,TRUE,68.3,28.0,Moderate,3105,2230,56.8,67.3,74.3,FALSE,Uttarakhand
1684,7,28,4,4,yes,YES,50.5,40.9,Moderate,1599,1998,78.5,78.4,89.1,no,West Bengal
1685,36,5,4,3,YES,1,50.1,20.0,Low,6135,4419,59.3,94.1,92.6,False,Chhattisgarh
1686,33,15,10,5,True,yes,71.0,92.0,Low,2290,1900,77.1,78.7,62.8,NO,Manipur
1687,24,9,12,1,1,TRUE,45.5,71.8,Moderate,2642,3770,69.6,47.2,74.4,0,Himachal Pradesh
1688,23,13,3,4,YES,yes,34.7,17.8,Moderate,2235,1906,,85.1,63.0,FALSE,Madhya Pradesh
1689,2,6,2,4,True,TRUE,71.8,68.1,Moderate,3005,3854,,77.8,67.9,no,Goa
1690,30,22,5,6,Y,False,52.9,69.4,Low,1162,1011,83.3,85.0,73.9,N,Sikkim
1691,3,18,10,4,Y,0,53.2,67.0,Low,248,252,98.3,84.5,80.4,No,Nagaland
1692,20,24,7,4,Y,NO,,27.5,Low,2945,2335,73.6,65.9,68.2,0,Telangana
1693,25,7,1,3,Yes,yes,29.2,8.4,Moderate,1541,1347,86.4,80.6,68.3,N,Gujarat
1694,14,26,9,1,Yes,0,48.9,31.5,Moderate,555,435,76.6,62.0,48.1,False,Uttar Pradesh
1695,2,19,2,3,Y,0,53.6,30.1,Low,3191,2519,71.2,83.2,58.7,FALSE,Odisha
1696,18,14,1,2,True,Yes,43.1,70.9,Moderate,3389,2454,60.6,51.1,72.1,FALSE,Maharashtra
1697,33,30,11,6,Y,1,68.0,56.5,Low,5607,4445,69.6,79.4,100.0,0,Jammu and Kashmir
1698,7,25,6,4,YES,yes,100.0,61.5, Low ,1987,2728,71.9,67.3,45.6,False,Tripura
1699,5,8,1,5,TRUE,Y,90.9,36.6,High,3232,2744,77.8,53.7,82.6,Y,Haryana
1700,8,10,7,2,1,True,,16.8,Low,6035,4670,72.6,87.2,55.3,No,Jharkhand
1701,36,10,10,4,True,0,46.6,85.6,Low,1805,1696,93.7,73.1,74.7,0,Jharkhand
1702,35,24,11,6,1,Yes,86.7,31.5,Moderate,5445,4058,65.0,,78.0,0,Telangana
1703,26,2,11,6,yes,TRUE,92.1,30.9,Low,3657,3647,97.6,100.0,69.7,0,Arunachal Pradesh
1704,22,24,4,6,True,yes,32.7,41.4,Low,5562,4230,72.9,66.6,91.7,NO,Telangana
1705,30,27,4,5,Y,Y,100.0,,Low,3028,3930,77.3,73.6,59.4,No,Uttarakhand
1706,32,8,7,3,1,FALSE,48.5,6.7,Moderate,3185,3760,81.6,65.6,85.7,False,Haryana
1707,7,18,12,6,TRUE,yes,86.5,71.5,Low,4850,4304,86.7,52.4,66.1,No,Nagaland
1708,29,24,7,1,Yes,TRUE,70.4,62.6,Low,5395,4887,91.1,55.8,62.7,N,Telangana
1709,20,3,8,2,1,N,100.0,15.5,Moderate,808,746,92.1,76.2,87.3,0,Assam
1710,11,12,12,3,TRUE,True,70.2,53.0,Moderate,1408,1332,96.2,62.0,71.1,no,Kerala
1711,10,30,4,5,TRUE,N,60.2,75.2,Low,1450,1537,98.2,84.4,84.2,0,Jammu and Kashmir
1712,10,24,2,5,Y,FALSE,55.2,36.3,Moderate,4472,3264,60.1,82.7,69.5,NO,Telangana
1713,27,27,11,3,Y,FALSE,83.4,35.4,Low,6608,4775,,46.4,55.5,no,Uttarakhand
1714,33,30,9,2,TRUE,N,48.2,82.2,High,1271,1392,91.6,61.1,75.8,No,Jammu and Kashmir
1715,4,21,4,2,yes,FALSE,56.1,58.2,Moderate,617,449,57.7,63.3,48.8,FALSE,Rajasthan
1716,4,28,12,5,yes,NO,27.3,88.0,Low,284,216,72.8,59.0,54.7,FALSE, West Bengal  
1717,26,1,11,2,TRUE,Yes,38.1,48.0,Low,3230,2858,90.6,94.5,85.5,no,Andhra Pradesh
1718,4,11,6,1,yes,Yes,76.9,78.3,Moderate,1469,1372,93.9,45.8,82.1,NO,Karnataka
1719,7,27,11,3,YES,Y,48.9,30.6,Low,650,799,84.7,73.8,50.5,False,Uttarakhand
1720,1,29,2,6,TRUE,FALSE,54.5,34.5,High,5492,4959,88.5,69.5,99.1,Y,Delhi (NCT)
1721,7,29,7,3,YES,TRUE,42.7,50.7,High,3511,4489,79.0,78.4,53.1,Y,Delhi (NCT)
1722,11,2,12,6,Yes,Y,64.8,24.4,Moderate,1742,2417,69.8,85.8,85.1,FALSE,Arunachal Pradesh
1723,27,30,7,4,Yes,YES,84.7,70.5,High,1129,1370,80.0,63.8,55.0,FALSE,jammu and kashmir
1724,23,20,4,2,1,No,,59.3,Low,4589,4601,98.2,78.1,63.8,no,Punjab
1725,33,20,7,3,Y,Yes,44.5,80.5,Low,369,348,95.2,64.2,75.7,False,Punjab
1726,19,25,8,6,Yes,FALSE,63.0,56.3,Moderate,3826,4640,85.3,85.0,94.4,NO,Tripura
1727,28,2,7,6,True,TRUE,85.1,39.6,Low,2243,3052,77.1,60.9,66.0,no,Arunachal Pradesh
1728,3,12,7,1,TRUE,0,43.9,92.5,Low,2665,1955,61.1,65.4,70.3,False,Kerala
1729,31,15,2,6,Yes,False,56.4,56.4,Low,2968,2124,62.7,78.3,86.2,False,Manipur
1730,28,25,8,1,yes,YES,62.7,8.5,High,5318,4525,80.0,57.3,43.9,TRUE,Tripura
1731,12,18,3,6,True,Y,76.3,58.7,Moderate,2523,3181,76.9,74.2,79.4,0,Nagaland
1732,18,15,6,5,TRUE,Y,22.8,77.5,Low,626,844,76.1,67.7,46.4,No,Manipur
1733,30,1,6,5,Yes,yes,57.0,81.5,Low,1897,1379,58.6,70.7,56.4,N,Andhra Pradesh
1734,15,12,2,4,True,1,90.1,62.2,Moderate,3871,2863,65.3,,60.6,False,Kerala
1735,36,25,5,2,Y,Yes,54.2,44.1,Moderate,2187,2215,93.9,73.7,77.9,no,Tripura
1736,8,2,8,6,yes,Y,100.0,65.9,Moderate,3777,4293,,89.9,58.1,No,Arunachal Pradesh
1737,24,11,10,4,1,N,99.9,2.3,Low,804,802,99.6,39.1,58.8,False,Karnataka
1738,18,19,2,6,1,1,72.5,23.6,Low,1333,1303,93.2,55.7,65.8,False,Odisha
1739,35,28,11,5,YES,True,58.2,42.0,High,1084,840,70.9,63.1,94.5,Y,West Bengal
1740,16,21,7,2,yes,TRUE,86.3,8.2,Low,1058,1125,97.7,63.4,73.4,no,Rajasthan
1741,5,24,2,5,True,True,55.3,15.4,Moderate,2229,2344,98.0,67.6,97.5,N,Telangana
1742,24,5,10,3,YES,Yes,52.1,62.3,High,746,575,73.1,43.3,53.6,True,Chhattisgarh
1743,12,30,4,3,1,TRUE,57.2,49.3,High,479,384,79.9,66.6,74.1,No,Jammu and Kashmir
1744,5,32,7,3,Y,True,33.7,71.7,Low,2064,2887,70.9,78.0,70.8,No,Puducherry
1745,26,18,11,6,True,Y,100.0,79.3,Low,1886,1395,64.4,98.5,82.2,False,NAGALAND
1746,22,16,3,6,True,no,62.1,43.2,Low,224,181,74.8,69.4,70.8,False,meghalaya
1747,29,3,12,1,Yes,yes,,29.7,Low,4884,4977,100.0,70.5,59.3,0,Assam
1748,7,11,10,5,1,no,60.2,17.3,Low,3313,4609,67.3,70.7,78.8,No,Karnataka
1749,36,17,4,3,1,TRUE,43.1,21.6,Moderate,607,654,92.5,69.5,80.1,False,Mizoram
1750,8,9,7,5,YES,Yes,49.3,89.4,Low,4429,3298,62.1,63.1,52.1,FALSE,Himachal Pradesh
1751,1,2,6,5,True,Yes,76.3,91.9,Moderate,2810,2777,96.7,70.9,56.7,no,Arunachal Pradesh
1752,33,3,9,2,yes,TRUE,97.5,53.7,LOW,1393,1723,84.5,63.3,73.9,False,Assam
1753,2,22,1,6,TRUE,Yes,71.5,,Moderate,23,31,70.5,78.2,80.6,no,Sikkim
1754,25,15,6,6,Y,False,45.2,86.1,Moderate,631,580,90.8,91.4,90.7,False,Manipur
1755,3,12,2,6,Y,0,57.0,16.1,High,5174,4544,89.4,76.9,69.2,yes,Kerala
1756,27,2,3,3,Y,N,53.0,75.9,Low,509,389,73.0,55.5,80.5,False,Arunachal Pradesh
1757,28,17,3,6,TRUE,TRUE,80.7,29.3,Low,2652,2216,76.7,73.8,45.1,no,Mizoram
1758,34,13,7,3,1,0,61.9,80.1,Low,1736,1531,85.1,44.1,64.5,False,Madhya Pradesh
1759,36,17,10,5,Yes,False,,96.0,Moderate,3740,3627,96.4,69.5,38.2,NO,Mizoram
1760,25,1,10,1,TRUE,True,50.6,71.9,Low,2720,3698,,76.1,71.2,no,Andhra Pradesh
1761,28,24,7,6,True,No,67.1,22.3,Low,2480,2332,94.9,,40.8,False,Telangana
1762,27,26,6,1,YES,Yes,82.2,21.2,High,247,353,69.2,69.5,99.0,yes,UTTAR PRADESH
1763,23,4,5,6,True,Y,82.2,50.4,Moderate,2798,3158,87.7,72.0,40.5,no,Bihar
1764,7,26,5,2,TRUE,TRUE,49.0,45.2,Moderate,3666,4829,79.9,68.3,74.3,0,Uttar Pradesh
1765,21,13,3,1,Y,NO,96.3,76.3,Moderate,3122,2682,79.5,47.3,51.5,no,madhya pradesh
1766,36,32,7,2,TRUE,True,62.2,69.4,High,3958,3021,73.3,59.9,57.8,1,Puducherry
1767,24,24,8,1,1,TRUE,66.1,25.4,MODERATE,3335,2791,78.5,,41.1,No,Telangana
1768,21,13,10,2,yes,yes,51.8,78.3,High,2702,3713,69.5,78.9,43.8,TRUE, Madhya Pradesh  
1769,18,10,11,3,1,1,,23.5,Moderate,2718,3657,74.9,75.2,74.1,0,Jharkhand
1770,8,12,1,4,1,YES,48.4,69.6,Low,3536,4927,73.4,55.5,70.9,NO,Kerala
1771,24,27,3,2,YES,NO,79.6,30.7,Low,1062,955,,59.8,72.3,N,Uttarakhand
1772,35,16,2,2,yes,No,62.6,54.9,Low,3336,2937,88.8,50.7,68.4,0,Meghalaya
1773,14,23,6,5,True,TRUE,87.9,59.8,Low,1748,1423,74.7,61.9,96.8,False,Tamil Nadu
1774,3,11,3,4,Y,No,38.3,25.2,Low,6798,4964,67.1,59.3,73.2,FALSE,Karnataka
