fact_id,date_id,state_id,disease_id,source_id,population_under_surveillance,total_reported_cases,active_cases,recovered_cases,deaths,urban_cases,rural_cases,hospitalized_cases,icu_admissions,case_fatality_rate,recovery_rate,public_health_risk_score,report_date_raw
8738,23,25,2,2,3926715,132,4,125,3,79,53,7,10,2.27,94.7,24.1,2023-11-01 00:00:00
8739,23,25,3,2,4037055,192,9,179,4,101,91,36,9,2.08,93.23,25.7,2023-11-01 00:00:00
8740,23,25,4,1,3663990,94,20,74,0,63,31,8,0,0,78.72,10.9,2023-11-01 00:00:00
8741,23,25,5,5,4085807,49,8,41,7,33,16,11,1,0,83.67,4.1,2023-11-01 00:00:00
8742,23,25,6,4,3699599,88,11,75,2,42,46,11,1,2.27,85.23,15.6,2023-11-01 00:00:00
8743,23,25,7,5,3604390,26,2,24,0,19,7,5,0,0,92.31,0.7,2023-11-01 00:00:00
8744,23,25,8,3,3774048,36,2,34,0,17,19,6,1,0,94.44,5.3,2023-11-01 00:00:00
8745,23,25,9,6,3735108,131,24,106,1,83,48,26,4,0.76,80.92,18.2,2023-11-01 00:00:00
8746,23,25,10,3,3779894,68,17,51,0,38,30,7,0,0,75,8.3,2023-11-01 00:00:00
8747,23,25,11,1,3796835,55,10,45,0,19,36,9,0,0,81.82,3,2023-11-01 00:00:00
8748,23,25,12,6,3830384,56,6,50,0,36,20,6,0,0,89.29,11.5,2023-11-01 00:00:00
8749,23,26,1,6,210154531,4475,365,4038,72,2224,2251,745,130,1.61,90.23,11.6,2023-11-01 00:00:00
8750,23,26,2,3,214130655,4345,382,3942,21,2952,1393,911,185,0.48,90.72,9.3,2023-11-01 00:00:00
8751,23,26,3,6,213496498,9003,1976,6870,157,4722,4281,1377,78,1.74,76.31,20,2023-11-01 00:00:00
8752,23,26,4,5,202472030,2697,152,2493,52,1928,769,643,71,1.93,92.44,10.4,2023-11-01 00:00:00
8753,23,26,5,6,219246750,3570,359,3167,44,1645,1925,675,109,1.23,88.71,14.3,2023-11-01 00:00:00
8754,23,26,6,1,208230044,3561,730,2707,124,1389,2172,359,90,3.48,76.02,13.4,2023-11-01 00:00:00
8755,23,26,7,5,196913196,6168,1256,4857,55,3711,2457,70,136,0.89,78.75,18.9,2023-11-01 00:00:00
8756,23,26,8,1,215494231,3206,511,2618,77,1246,1960,464,35,2.4,81.66,17.7,2023-11-01 00:00:00
8757,23,26,9,6,229042797,3869,479,3261,129,2597,1272,395,29,3.33,84.29,22.8,2023-11-01 00:00:00
8758,23,26,10,1,203557951,2391,338,2007,46,966,1425,508,139,1.92,83.94,6,2023-11-01 00:00:00
8759,23,26,11,3,203676895,9059,2009,6829,221,6001,3058,1500,232,1.37,75.38,29.4,2023-11-01 00:00:00
8760,23,26,12,6,213704413,4945,1052,3797,96,2839,2106,834,141,1.94,76.78,19.9,2023-11-01 00:00:00
8761,23,27,1,5,19019838,1416,324,1085,7,856,560,123,28,0.49,76.62,37.9,2023-11-01 00:00:00
8762,23,27,2,3,18584059,846,31,809,6,540,306,84,11,0.71,95.63,25.8,2023-11-01 00:00:00
8763,23,27,3,1,18331922,1222,43,1158,21,748,474,302,19,1.72,94.76,40.3,2023-11-01 00:00:00
8764,23,27,4,2,18347363,277,30,243,4,97,180,47,5,1.44,87.73,6.3,2023-11-01 00:00:00
8765,23,27,5,5,19526650,314,46,259,9,135,179,49,7,2.87,82.48,13.5,2023-11-01 00:00:00
8766,23,27,6,3,18782198,171,24,146,1,116,55,10,1,0.58,85.38,4.7,2023-11-01 00:00:00
8767,23,27,7,1,18396118,441,6,425,10,181,260,30,8,2.27,96.37,13.2,2023-11-01 00:00:00
8768,23,27,8,3,17615882,666,161,502,3,413,253,85,25,0.45,75.38,18.1,2023-11-01 00:00:00
8769,23,27,9,1,18950908,548,101,446,1,347,201,77,20,1.37,81.39,13.2,2023-11-01 00:00:00
8770,23,27,10,4,18065840,471,87,378,6,333,138,101,27,1.27,80.25,16.5,2023-11-01 00:00:00
8771,23,27,11,4,17916249,495,22,461,12,334,161,33,6,2.42,93.13,19.9,2023-11-01 00:00:00
8772,23,27,12,1,17278372,308,21,278,9,136,172,70,6,2.92,90.26,16.9,2023-11-01 00:00:00
8773,23,28,1,1,97074136,3078,517,2538,23,1842,1236,734,148,0.75,82.46,20.3,2023-11-01 00:00:00
8774,23,28,2,2,93505504,5092,380,4686,26,3685,1407,501,45,0.51,92.03,28.7,2023-11-01 00:00:00
8775,23,28,3,6,85190431,4088,447,3514,127,3031,1057,648,87,3.11,85.96,29.8,2023-11-01 00:00:00
8776,23,28,4,3,99473582,2510,428,2029,53,1165,1345,141,10,2.11,80.84,22.3,2023-11-01 00:00:00
8777,23,28,5,3,86179338,724,109,592,23,353,371,170,28,3.18,81.77,16.3,2023-11-01 00:00:00
8778,23,28,6,4,97883297,1675,197,1450,28,1125,550,292,24,1.67,86.57,17.6,2023-11-01 00:00:00
8779,23,28,7,1,89104149,1980,386,1531,63,1261,719,378,72,3.18,77.32,16.4,2023-11-01 00:00:00
8780,23,28,8,2,94990171,3273,194,2973,106,2323,950,331,73,3.24,90.83,23.2,2023-11-01 00:00:00
8781,23,28,9,5,99254147,3110,590,2420,100,1746,1364,607,37,3.22,77.81,20.8,2023-11-01 00:00:00
8782,23,28,10,3,95877953,4625,274,4201,150,2266,2359,499,149,3.24,90.83,36.6,2023-11-01 00:00:00
8783,23,28,11,1,96478697,2403,294,2105,4,1043,1360,165,49,0.17,87.6,16.1,2023-11-01 00:00:00
8784,23,28,12,2,96164670,2512,167,2305,40,1063,1449,320,76,1.59,91.76,20.6,2023-11-01 00:00:00
8785,23,29,1,4,28039504,1882,213,1622,47,960,922,195,32,2.5,86.18,32.7,2023-11-01 00:00:00
8786,23,29,2,5,29921721,1039,20,1007,12,702,337,97,19,1.15,96.92,21.4,2023-11-01 00:00:00
8787,23,29,3,6,28033168,1069,83,975,11,536,533,124,14,1.03,91.21,18.3,2023-11-01 00:00:00
8788,23,29,4,4,31506476,370,36,329,5,192,178,66,19,1.35,88.92,10.6,2023-11-01 00:00:00
8789,23,29,5,4,32133487,618,49,552,17,412,206,113,13,2.75,89.32,18.3,2023-11-01 00:00:00
8790,23,29,6,5,28813469,261,8,247,6,168,93,58,11,2.3,94.64,10,2023-11-01 00:00:00
8791,23,29,7,5,29683454,589,71,510,8,218,371,140,10,1.36,86.59,14.2,2023-11-01 00:00:00
8792,23,29,8,1,28009987,618,13,594,11,462,156,88,19,1.78,96.12,13.7,2023-11-01 00:00:00
8793,23,29,9,6,30069642,750,57,683,10,320,430,152,16,1.33,91.07,17.2,2023-11-01 00:00:00
8794,23,29,10,5,31393317,468,108,359,1,312,156,86,24,0.21,76.71,7.6,2023-11-01 00:00:00
8795,23,29,11,1,29584730,548,72,468,8,252,296,57,16,1.46,85.4,14.7,2023-01-11 00:00:00
8796,23,29,12,1,31050703,1019,176,816,27,370,649,162,33,2.65,80.08,26,2023-11-01 00:00:00
8797,23,30,1,4,11681487,743,80,650,13,271,472,88,19,1.75,87.48,32.6,2023-11-01 00:00:00
8798,23,30,2,5,12233271,448,9,432,7,313,135,89,25,1.56,96.43,24.7,2023-11-01 00:00:00
8799,23,30,3,5,13348068,408,48,348,12,256,152,21,5,2.94,85.29,25.7,2023-11-01 00:00:00
8800,23,30,4,6,13107909,319,62,251,6,178,141,61,10,1.88,78.68,18.9,2023-11-01 00:00:00
8801,23,30,5,6,12747716,126,10,115,1,70,56,17,3,0.79,91.27,10.5,2023-11-01 00:00:00
8802,23,30,6,6,12191044,231,51,176,4,134,97,31,4,1.73,76.19,12.2,2023-11-01 00:00:00
8803,23,30,7,4,11644520,438,19,406,13,283,155,50,7,2.97,92.69,23.9,2023-11-01 00:00:00
8804,23,30,8,2,12314820,207,48,157,2,149,58,28,8,0.97,75.85,13.9,2023-11-01 00:00:00
8805,23,30,9,4,13498747,211,38,167,6,125,86,28,5,2.84,79.15,17.7,2023-11-01 00:00:00
8806,23,30,10,2,13284310,149,19,129,1,73,76,23,5,0.67,86.58,3.6,2023-11-01 00:00:00
8807,23,30,11,1,11686808,150,21,129,0,57,93,25,4,0,86,8.9,2023-11-01 00:00:00
8808,23,30,12,2,11591360,793,63,714,16,525,268,123,32,2.02,90.04,36,2023-11-01 00:00:00
8809,23,31,1,1,286509,16,3,13,0,7,9,1,0,0,81.25,9.9,2023-11-01 00:00:00
8810,23,31,2,4,266441,13,2,11,0,6,7,2,0,0,84.62,5.7,2023-11-01 00:00:00
8811,23,31,3,3,283308,10,2,8,0,7,3,1,0,0,80,6.3,2023-11-01 00:00:00
8812,23,31,4,5,266797,4,1,3,0,2,2,0,0,0,75,0.6,2023-11-01 00:00:00
8813,23,31,5,6,268444,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 00:00:00
8814,23,31,6,3,285632,3,1,2,0,1,2,0,0,0,66.67,5.3,2023-11-01 00:00:00
8815,23,31,7,2,265345,8,2,6,0,4,4,0,0,0,75,1.5,2023-11-01 00:00:00
8816,23,31,8,4,271967,2,1,1,0,0,2,0,0,0,50,2.2,2023-11-01 00:00:00
8817,23,31,9,2,278903,1,1,0,0,0,1,0,0,0,0,4.6,2023-11-01 00:00:00
8818,23,31,10,6,263041,1,1,0,0,0,1,0,0,0,0,0,2023-11-01 00:00:00
8819,23,31,11,4,269611,6,1,5,0,4,2,0,0,0,83.33,7.9,2023-11-01 00:00:00
8820,23,31,12,3,283042,9,2,7,0,6,3,2,0,0,77.78,5.6,2023-11-01 00:00:00
8821,23,32,1,3,1285198,29,5,24,0,19,10,6,0,0,82.76,10.9,2023-11-01 00:00:00
8822,23,32,2,1,1366088,57,9,47,1,42,15,5,0,1.75,82.46,23.2,2023-11-01 00:00:00
8823,23,32,3,3,1479314,32,4,27,1,23,9,6,1,3.12,84.38,23.8,2023-11-01 00:00:00
8824,23,32,4,6,1395207,9,1,466,0,3,6,2,0,0,88.89,7.9,2023-11-01 00:00:00
8825,23,32,5,3,1423175,45,2,42,1,31,14,3,0,2.22,93.33,21.6,2023-11-01 00:00:00
8826,23,32,6,3,1469878,16,1,15,0,11,5,3,0,0,93.75,0.8,2023-11-01 00:00:00
8827,23,32,7,1,1441872,12,3,9,0,8,4,2,0,0,75,1.2,2023-11-01 00:00:00
8828,23,32,8,2,1335478,17,2,15,7,12,5,1,0,0,88.24,8,2023-11-01 00:00:00
8829,23,32,9,3,1313632,52,1,50,1,23,29,4,0,1.92,96.15,21,2023-11-01 00:00:00
8830,23,32,10,6,1296844,21,5,16,0,8,13,2,0,0,76.19,11.7,2023-11-01 00:00:00
8831,23,32,11,2,1327581,22,3,19,0,15,7,2,0,0,86.36,6.7,2023-11-01 00:00:00
8832,23,32,12,6,1458178,26,4,22,0,9,17,4,0,0,84.62,13.6,2023-11-01 00:00:00
8833,24,1,1,1,47619694,3693,466,3193,34,1993,1700,747,149,0.92,86.46,37.6,2023-12-01 00:00:00
8834,24,1,2,3,45848854,1275,136,1105,34,553,722,178,51,2.67,86.67,22.9,2023-12-01 00:00:00
8835,24,1,3,3,49569881,2341,291,2009,41,1035,1306,299,19,1.75,85.82,24.6,2023-12-01 00:00:00
8836,24,1,4,5,46161480,614,78,523,13,245,369,57,3,2.12,85.18,7.8,2023-12-01 00:00:00
8837,24,1,5,5,50372877,566,72,466,11,239,327,130,35,1.94,85.34,14.7,2023-12-01 00:00:00
8838,24,1,6,1,51227782,907,130,764,13,476,431,70,46,1.43,84.23,10.2,2023-12-01 00:00:00
8839,24,1,7,6,48427196,1287,252,1016,19,612,675,193,23,1.48,78.94,18.2,2023-12-01 00:00:00
8840,24,1,8,2,51911802,1328,190,1128,10,570,758,159,20,0.75,84.94,12,2023-12-01 00:00:00
8841,24,1,9,5,51064824,1168,119,1036,7,761,407,212,39,1.37,88.7,13.4,2023-12-01 00:00:00
8842,24,1,10,3,47068616,570,116,451,3,418,152,84,8,0.53,79.12,5.5,2023-12-01 00:00:00
8843,24,1,11,2,49779313,1612,151,1445,16,943,669,313,54,0.99,89.64,21.4,2023-12-01 00:00:00
8844,24,1,12,6,53010288,1648,24,1570,54,989,659,285,53,3.28,95.27,20.7,2023-01-12 00:00:00
8845,24,2,1,6,1598910,19,2,17,0,8,11,2,0,0,89.47,10.2,2023-12-01 00:00:00
8846,24,2,2,3,1513777,46,5,41,0,24,22,3,0,0,89.13,16.6,2023-12-01 00:00:00
8847,24,2,3,1,1510396,83,9,73,1,52,31,7,0,1.2,87.95,26.9,2023-12-01 00:00:00
8848,24,2,4,3,1530286,35,4,30,1,25,10,5,0,2.86,85.71,21.6,2023-12-01 00:00:00
8849,24,2,5,2,1563707,47,11,36,0,24,23,10,2,0,76.6,16.3,2023-12-01 00:00:00
8850,24,2,6,3,1553700,17,4,13,0,8,9,2,0,0,76.47,5.2,2023-12-01 00:00:00
8851,24,2,7,5,1556949,28,6,22,0,11,17,2,0,0,78.57,13.4,2023-12-01 00:00:00
8852,24,2,8,3,1538038,27,2,25,0,9,18,70,0,0,92.59,13,2023-12-01 00:00:00
8853,24,2,9,1,1459813,62,12,49,1,24,38,4,1,1.61,79.03,25.9,2023-12-01 00:00:00
8854,24,2,10,2,1520046,51,4,46,1,19,32,6,1,1.96,90.2,18.1,2023-12-01 00:00:00
8855,24,2,11,1,1564694,51,4,46,1,34,17,11,1,1.96,90.2,23.6,2023-12-01 00:00:00
8856,24,2,12,6,1522876,42,1,40,1,21,21,70,1,2.38,95.24,19.3,2023-12-01 00:00:00
8857,24,3,1,5,34358406,1099,78,1016,5,527,572,257,17,0.45,92.45,17.1,2023-12-01 00:00:00
8858,24,3,2,1,31915894,1083,148,912,23,470,613,251,31,2.12,84.21,19.3,2023-12-01 00:00:00
8859,24,3,3,5,32860081,1482,4,1434,44,934,548,360,79,2.97,96.76,25.2,2023-12-01 00:00:00
8860,24,3,4,2,31034712,614,83,529,2,450,164,83,7,0.33,86.16,13.8,2023-12-01 00:00:00
8861,24,3,5,6,31348419,391,49,351,7,286,105,82,12,1.02,89.77,5.1,2023-12-01 00:00:00
8862,24,3,6,4,32989371,691,76,600,15,258,433,154,22,2.17,86.83,18.1,2023-12-01 00:00:00
8863,24,3,7,4,33146370,415,87,317,11,259,156,37,1,1.37,76.39,16.4,2023-12-01 00:00:00
8864,24,3,8,2,32135743,369,57,308,4,268,101,53,12,1.08,83.47,11.5,2023-12-01 00:00:00
8865,24,3,9,4,31756685,177,28,145,4,86,91,41,2,2.26,81.92,9.3,2023-12-01 00:00:00
8866,24,3,10,6,33705863,271,31,231,9,169,102,55,5,3.32,85.24,13.3,2023-01-12 00:00:00
8867,24,3,11,1,31718040,341,39,296,6,126,215,32,4,1.76,86.8,8.5,2023-12-01 00:00:00
8868,24,3,12,5,33706516,1223,82,1132,9,491,732,204,43,0.74,92.56,20.9,2023-12-01 00:00:00
8869,24,4,1,4,120355732,5690,640,4988,62,2595,3095,70,63,1.09,87.66,28,2023-12-01 00:00:00
8870,24,4,2,3,119078438,6840,1238,5468,134,4874,1966,1311,10,1.96,79.94,34.3,2023-12-01 00:00:00
8871,24,4,3,1,110297668,3369,284,2973,112,1536,1833,490,146,3.32,88.25,25.5,2023-12-01 00:00:00
8872,24,4,4,5,114678244,1624,196,1385,43,1112,512,193,23,2.65,85.28,11.5,2023-12-01 00:00:00
8873,24,4,5,5,106228362,1863,59,1760,44,758,1105,151,34,2.36,94.47,9.6,2023-12-01 00:00:00
8874,24,4,6,5,117947213,4094,387,3655,52,3067,1027,327,77,1.27,89.28,24.7,2023-12-01 00:00:00
8875,24,4,7,1,120452982,1103,243,848,12,505,598,101,19,1.09,76.88,9.9,2023-12-01 00:00:00
8876,24,4,8,2,107392530,1794,367,1376,51,876,918,377,97,2.84,76.7,15.6,2023-12-01 00:00:00
8877,24,4,9,1,118279822,1237,84,1113,40,727,510,70,3,3.23,89.98,11.9,2023-12-01 00:00:00
8878,24,4,10,3,122165468,471,81,388,2,228,243,32,4,0.42,82.38,4.6,2023-12-01 00:00:00
8879,24,4,11,1,118461265,2624,540,1993,91,1556,1068,545,45,3.47,75.95,24,2023-12-01 00:00:00
8880,24,4,12,5,114838672,1270,25,1206,39,571,699,253,31,3.07,94.96,10,2023-12-01 00:00:00
8881,24,5,1,1,27582381,1313,239,1044,30,841,472,88,10,2.28,79.51,26,2023-12-01 00:00:00
8882,24,5,2,4,25971199,488,93,381,14,277,211,89,4,2.87,78.07,14.3,2023-12-01 00:00:00
8883,24,5,3,6,28997223,550,66,479,5,397,153,69,15,0.91,87.09,11.3,2023-12-01 00:00:00
8884,24,5,4,3,27840559,926,80,837,9,495,431,108,10,0.97,90.39,18.5,2023-12-01 00:00:00
8885,24,5,5,5,27194157,346,22,321,3,149,197,77,5,0.87,92.77,4.1,2023-12-01 00:00:00
8886,24,5,6,6,27972700,266,31,228,7,118,148,38,6,2.63,85.71,14.3,2023-12-01 00:00:00
8887,24,5,7,1,27681547,229,8,217,4,92,137,18,1,1.75,94.76,6.5,2023-12-01 00:00:00
8888,24,5,8,6,28392115,169,33,131,5,112,57,19,10,2.96,77.51,15.9,2023-12-01 00:00:00
8889,24,5,9,3,27472334,505,10,487,8,354,151,122,29,1.58,96.44,13.9,2023-12-01 00:00:00
8890,24,5,10,3,27556397,929,124,783,7,561,368,217,30,2.37,84.28,18.1,2023-12-01 00:00:00
8891,24,5,11,1,26119611,647,70,557,20,473,174,108,13,3.09,86.09,21.6,2023-01-12 00:00:00
8892,24,5,12,5,27653131,1045,208,812,25,436,609,56,11,2.39,77.7,26.8,2023-01-12 00:00:00
8893,24,6,1,1,1446035,63,6,56,1,33,30,7,1,128.9,137.7,19.9,2023-12-01 00:00:00
8894,24,6,2,6,1426053,34,2,32,0,14,20,5,0,0,94.12,9.4,2023-12-01 00:00:00
8895,24,6,3,3,1397133,105,16,86,3,63,42,7,1,2.86,81.9,43.3,2023-12-01 00:00:00
8896,24,6,4,3,1564166,18,2,16,0,8,10,3,0,0,88.89,3.2,2023-12-01 00:00:00
8897,24,6,5,4,1375731,17,5,12,0,10,7,1,0,0,70.59,6.7,2023-12-01 00:00:00
8898,24,6,6,3,1597806,10,2,8,0,5,5,1,0,0,80,0,2023-12-01 00:00:00
8899,24,6,7,5,1418820,42,7,35,0,17,25,9,0,0,83.33,15.4,2023-12-01 00:00:00
8900,24,6,8,4,1510101,51,10,40,1,26,25,4,1,1.96,78.43,24.3,2023-12-01 00:00:00
8901,24,6,9,6,1550522,33,4,29,0,18,15,6,1,0,87.88,14.7,2023-12-01 00:00:00
8902,24,6,10,2,1500826,42,2,40,0,18,24,4,0,0,95.24,15.3,2023-12-01 00:00:00
8903,24,6,11,5,1416261,26,6,20,0,18,8,70,0,0,76.92,3.5,2023-12-01 00:00:00
8904,24,6,12,2,1415877,19,2,17,0,11,8,2,0,0,89.47,7.4,2023-12-01 00:00:00
8905,24,7,1,3,70339859,3191,408,2676,107,2142,1049,447,101,3.35,83.86,30.1,2023-12-01 00:00:00
8906,24,7,2,1,66315382,1230,148,1075,7,651,579,218,59,0.57,87.4,13.3,2023-12-01 00:00:00
8907,24,7,3,1,64953991,1854,137,1701,16,921,933,293,74,0.86,91.75,12.7,2023-12-01 00:00:00
8908,24,7,4,6,64168183,1323,215,1079,29,474,849,222,40,2.19,81.56,17.6,2023-12-01 00:00:00
8909,24,7,5,5,61027161,967,159,781,27,694,273,192,41,2.79,80.77,16.8,2023-12-01 00:00:00
8910,24,7,6,6,67466240,1102,173,894,35,654,448,134,34,3.18,81.13,16.8,2023-12-01 00:00:00
8911,24,7,7,3,66699763,431,94,331,6,254,177,104,30,1.39,76.8,5.6,2023-12-01 00:00:00
8912,24,7,8,3,67204138,1290,105,1169,16,573,717,104,22,1.24,90.62,16,2023-12-01 00:00:00
8913,24,7,9,4,65694662,298,8,285,5,198,100,47,3,1.68,95.64,10.9,2023-12-01 00:00:00
8914,24,7,10,6,68123381,1580,70,1492,18,1144,436,210,62,1.14,94.43,15,2023-12-01 00:00:00
8915,24,7,11,6,65051646,2508,268,2161,79,1305,1203,276,22,3.15,86.16,26.8,2023-12-01 00:00:00
8916,24,7,12,6,63028331,1838,105,1706,27,956,882,323,84,1.47,92.82,17.1,2023-12-01 00:00:00
8917,24,8,1,1,24861751,1290,157,1113,20,728,562,276,58,1.55,86.28,22.7,2023-12-01 00:00:00
8918,24,8,2,2,25449501,985,32,944,9,604,381,70,22,0.91,95.84,16,2023-12-01 00:00:00
8919,24,8,3,1,25800621,363,2,350,11,137,226,85,11,3.03,96.42,18,2023-12-01 00:00:00
8920,24,8,4,2,24942156,171,42,129,0,101,70,25,5,0,75.44,0,2023-12-01 00:00:00
8921,24,8,5,4,25012137,303,68,228,7,153,150,26,6,2.31,75.25,11.7,2023-12-01 00:00:00
8922,24,8,6,1,26830912,264,26,230,8,190,74,20,4,3.03,87.12,9,2023-12-01 00:00:00
8923,24,8,7,1,28130648,220,47,172,1,138,82,35,6,0.45,78.18,7.3,2023-12-01 00:00:00
8924,24,8,8,6,25077571,424,26,389,9,168,256,98,16,2.12,91.75,17.1,2023-12-01 00:00:00
8925,24,8,9,3,26147821,470,92,374,4,260,210,101,13,0.85,79.57,8.3,2023-12-01 00:00:00
8926,24,8,10,2,25307851,538,67,462,9,351,187,100,12,1.67,85.87,18.8,2023-12-01 00:00:00
8927,24,8,11,2,25842098,550,64,483,3,279,271,70,6,0.55,87.82,13.1,2023-12-01 00:00:00
8928,24,8,12,3,25991135,643,133,508,2,467,176,70,11,0.31,79,7.8,2023-12-01 00:00:00
8929,24,9,1,3,6868521,94,16,78,0,46,48,10,1,0,82.98,2.2,2023-01-12 00:00:00
8930,24,9,2,4,7159886,241,6,229,6,101,140,54,7,1.37,95.02,24.6,2023-12-01 00:00:00
8931,24,9,3,2,6574418,306,57,241,8,223,83,16,4,2.61,78.76,31.1,2023-12-01 00:00:00
8932,24,9,4,1,6334261,38,8,30,0,26,12,3,0,0,78.95,0,2023-12-01 00:00:00
8933,24,9,5,4,6985495,103,10,92,1,66,37,18,1,0.97,89.32,6.2,2023-12-01 00:00:00
8934,24,9,6,5,6781737,135,5,130,0,55,80,32,5,0,96.3,10.6,2023-12-01 00:00:00
8935,24,9,7,2,6728772,142,11,130,1,73,69,25,1,0.7,91.55,12,2023-12-01 00:00:00
8936,24,9,8,5,6898051,127,24,101,2,54,73,21,2,1.57,79.53,18.4,2023-12-01 00:00:00
8937,24,9,9,3,7077385,117,9,107,1,79,38,23,4,0.85,91.45,10.8,2023-12-01 00:00:00
8938,24,9,10,1,6212112,232,20,211,1,146,86,50,9,0.43,90.95,17.1,2023-12-01 00:00:00
8939,24,9,11,3,6403750,292,63,220,9,111,181,65,5,3.08,75.34,28.3,2023-12-01 00:00:00
8940,24,9,12,1,6597112,280,10,262,8,203,77,30,7,2.86,93.57,26,2023-12-01 00:00:00
8941,24,10,1,4,37996423,939,127,810,2,486,453,210,10,1.37,86.26,8.7,2023-12-01 00:00:00
8942,24,10,2,3,35224846,1017,152,853,12,639,378,204,14,1.18,83.87,16.7,2023-12-01 00:00:00
8943,24,10,3,4,36339744,1889,201,1652,36,952,937,136,10,1.91,87.45,34.4,2023-12-01 00:00:00
8944,24,10,4,5,35955648,460,104,347,9,339,121,99,28,1.96,75.43,9,2023-12-01 00:00:00
8945,24,10,5,5,35714093,616,144,465,7,335,281,55,3,1.14,75.49,8.2,2023-12-01 00:00:00
8946,24,10,6,1,36755562,293,27,257,9,198,95,20,1,3.07,87.71,12.2,2023-12-01 00:00:00
8947,24,10,7,6,35636299,505,42,458,5,203,302,26,4,0.99,90.69,9.6,2023-12-01 00:00:00
8948,24,10,8,6,34787411,892,123,761,8,502,390,127,21,0.9,85.31,14.1,2023-12-01 00:00:00
8949,24,10,9,1,33597253,697,145,539,13,252,445,70,10,1.87,77.33,10.9,2023-12-01 00:00:00
8950,24,10,10,4,37881212,1085,151,901,7,479,606,207,37,3.04,83.04,27.2,2023-12-01 00:00:00
8951,24,10,11,1,36454547,1061,218,826,17,574,487,142,32,1.6,77.85,23.4,2023-12-01 00:00:00
8952,24,10,12,1,38557852,634,79,550,5,415,219,154,45,0.79,86.75,8,2023-12-01 00:00:00
8953,24,11,1,5,67424609,3672,708,2955,9,2185,1487,540,67,0.25,80.47,28.6,2023-12-01 00:00:00
8954,24,11,2,1,57508822,2168,460,1701,7,1346,822,217,47,0.32,78.46,20.4,2023-12-01 00:00:00
8955,24,11,3,3,63048655,2879,311,2538,30,1552,1327,228,12,1.04,88.16,25.8,2023-12-01 00:00:00
8956,24,11,4,1,65707528,496,54,436,6,176,320,63,15,1.21,87.9,10,2023-12-01 00:00:00
8957,24,11,5,4,59780189,1352,282,1057,7,562,790,308,92,0.96,78.18,11.7,2023-12-01 00:00:00
8958,24,11,6,5,58368875,831,108,696,27,519,312,181,48,1.37,83.75,18.7,2023-12-01 00:00:00
8959,24,11,7,4,57651221,1538,23,1476,39,828,710,164,27,2.54,95.97,15.9,2023-12-01 00:00:00
8960,24,11,8,6,61489861,1590,146,1427,17,730,860,274,35,1.07,89.75,18.7,2023-12-01 00:00:00
8961,24,11,9,6,63872229,1773,307,1414,52,887,886,235,18,2.93,79.75,26.9,2023-12-01 00:00:00
8962,24,11,10,5,59005042,1242,270,961,11,647,595,104,14,0.89,77.38,10.7,2023-12-01 00:00:00
8963,24,11,11,4,59331527,780,184,593,3,367,413,162,16,0.38,76.03,2.9,2023-12-01 00:00:00
8964,24,11,12,6,65570478,2585,486,2059,40,1608,977,488,49,1.55,79.65,25.6,2023-12-01 00:00:00
8965,24,12,1,5,32238339,1000,100,890,10,484,516,245,37,1,89,17.8,2023-12-01 00:00:00
8966,24,12,2,5,33488076,469,63,396,10,250,219,95,20,2.13,84.43,17.5,2023-12-01 00:00:00
8967,24,12,3,6,30636984,1114,111,1000,3,732,382,221,23,0.27,89.77,18.2,2023-12-01 00:00:00
8968,24,12,4,4,30651250,481,19,447,15,217,264,94,17,3.12,92.93,12.7,2023-12-01 00:00:00
8969,24,12,5,5,31612307,545,105,437,7,356,189,43,8,0.55,80.18,12.7,2023-12-01 00:00:00
8970,24,12,6,5,32444680,557,35,503,19,345,212,39,4,3.41,90.31,20,2023-12-01 00:00:00
8971,24,12,7,5,31267392,429,95,329,5,187,242,52,4,1.17,76.69,6.8,2023-12-01 00:00:00
8972,24,12,8,5,31563977,495,52,428,15,278,217,29,3,3.03,86.46,18.2,2023-12-01 00:00:00
8973,24,12,9,3,30624037,1616,125,1448,7,744,872,155,30,2.66,89.6,34.8,2023-12-01 00:00:00
8974,24,12,10,3,33410434,473,86,381,6,201,272,34,6,1.27,80.55,11.3,2023-12-01 00:00:00
8975,24,12,11,5,31664355,410,6,391,13,266,144,32,8,3.17,95.37,19.9,2023-12-01 00:00:00
8976,24,12,12,5,35461876,1120,230,858,32,832,288,173,28,2.86,76.61,27.5,2023-12-01 00:00:00
8977,24,13,1,2,77691986,2261,97,2110,54,883,1378,246,48,2.39,93.32,16.9,2023-12-01 00:00:00
8978,24,13,2,2,78444391,2484,173,2303,8,1105,1379,271,75,0.32,92.71,17.1,2023-12-01 00:00:00
8979,24,13,3,2,85234119,909,215,692,2,638,271,165,28,0.22,76.13,5.5,2023-12-01 00:00:00
8980,24,13,4,2,80466108,522,105,413,4,313,209,76,16,0.77,79.12,3.9,2023-12-01 00:00:00
8981,24,13,5,4,74035294,1008,105,900,3,534,474,70,30,0.3,89.29,6.8,2023-12-01 00:00:00
8982,24,13,6,5,77853975,2123,159,1952,12,1171,952,70,69,0.57,91.95,11.4,2023-12-01 00:00:00
8983,24,13,7,1,80851352,696,25,669,2,296,400,172,10,0.29,96.12,4.8,2023-12-01 00:00:00
8984,24,13,8,6,77333341,633,140,481,12,471,162,99,26,1.9,75.99,9.8,2023-12-01 00:00:00
